person_gender,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_int_rate,loan_percent_income,credit_score,previous_loan_defaults_on_file,loan_status
0,1,7.181985094511926,4,2,35.450705249557494,2,9.54,0.08811411083017963,6841609701.8843565,1,0
0,0,6.760304452082214,5,0,25.383743933638357,2,10.39,0.08270392415676227,11465173058.70513,0,0
1,2,7.153353581369735,0,0,41.204390136164214,5,11.36,0.13299022231983967,9313388665.054804,0,0
0,1,7.038872280244015,1,0,36.70765527462055,0,10.17,0.12298687408692441,7826599390.043093,0,0
1,2,7.069726129047519,8,0,30.588849147271755,2,11.12,0.0710193225309618,5348728455.835273,0,0
0,1,6.884126959418751,3,0,28.325918680071606,2,11.01,0.08811411083017963,5877247949.561329,1,0
1,0,7.345438627150744,11,2,32.45175718195024,1,12.73,0.04365704998860869,9060683464.33266,0,0
0,2,6.883593646152356,2,0,20.95620288960928,1,10.36,0.03585586620429589,8813029690.089045,1,0
0,1,7.090209002308701,4,0,36.09525549589383,2,11.01,0.1072433161905317,9060683464.33266,1,0
0,2,7.1712336575356055,1,0,38.89752099820965,5,14.59,0.11146683302930122,8145926278.631867,0,1
0,2,7.188173284241236,2,2,30.067887089570064,1,6.54,0.05104991517487931,6923448820.698049,1,0
1,1,6.806612047267087,3,1,33.001000933173366,3,12.07,0.13893162698045083,6136528357.690783,1,0
0,3,7.254388511361521,16,2,19.133175910132874,3,6.76,0.00972390904474998,8862159424.668594,0,0
1,2,6.673885155000814,45,0,28.325918680071606,2,6.62,0.12298687408692441,11886745743.58557,0,0
1,1,7.1163554878791695,0,1,30.98792862080903,1,12.53,0.0710193225309618,6680056728.2757435,0,0
1,3,7.3520751131789845,27,2,41.204390136164214,0,14.11,0.09325838270971218,7089271897.785094,0,1
1,3,6.825995806552412,0,2,17.190585143143412,2,12.42,0.018919261697151833,8238886098.432208,1,0
0,0,7.0442973060401055,0,2,34.04752614226796,3,7.51,0.10280919331396833,5348728455.835273,1,0
1,3,7.089605234219246,5,0,32.45175718195024,1,7.49,0.08270392415676227,5732736715.296214,1,0
1,3,6.746030248800013,4,0,23.458810875830338,4,7.01,0.06470865966027203,8053735852.614528,0,1
1,2,6.857654002041626,1,0,30.588849147271755,4,11.01,0.11146683302930122,7047546796.942535,0,1
1,1,6.685840350859713,17,1,30.588849147271755,0,7.51,0.1417065435780084,6640108402.516829,0,0
0,2,6.908620461407818,0,0,25.383743933638357,2,12.21,0.05805938790560792,6174239489.4849205,1,0
0,1,7.038042536134443,0,2,32.62181214887926,2,7.9,0.09325838270971218,6212119823.796713,1,0
1,1,6.96119633121213,26,2,32.45175718195024,0,11.01,0.1072433161905317,8862159424.668594,1,0
0,3,7.110622109628081,5,0,36.70765527462055,4,14.25,0.11146683302930122,3525053471.6752877,1,0
1,1,7.053324004605073,2,2,23.458810875830338,2,14.35,0.03585586620429589,4456276017.161073,1,0
0,4,7.341503381900358,5,1,38.89752099820965,2,6.54,0.07701149283386494,9781194353.895208,1,0
0,1,6.710562964990996,0,0,26.672335268705126,0,10.65,0.10280919331396833,3862357361.6600976,1,0
0,0,7.009842961293784,2,2,32.27907425521956,0,7.75,0.09325838270971218,7343427609.006855,1,0
1,3,7.383931460231559,18,1,35.450705249557494,2,5.99,0.05104991517487931,10156746691.388227,1,0
0,1,7.0497432360235415,1,0,38.89752099820965,1,12.18,0.13893162698045083,7472973842.11728,0,0
0,3,7.1371106476425945,3,2,36.09525549589383,3,13.16,0.0981519920678359,8332619361.662185,1,0
1,2,6.76033537423122,1,0,23.879472055128485,0,11.01,0.0710193225309618,10048388836.768229,1,0
1,2,7.005480700342829,8,1,40.55264192245019,1,11.01,0.15805121148235712,6212119823.796713,1,0
0,2,6.80515591586685,0,0,18.122706168114295,4,14.61,0.027619554849898278,3186452609.9482636,0,1
0,3,6.606819691936945,7,1,26.96844267927803,4,6.7,0.12298687408692441,10211244881.360977,0,0
1,3,6.859833861561942,15,0,34.04752614226796,0,11.71,0.13893162698045083,7916883990.274253,0,1
0,1,7.205099922637666,0,2,32.33549020105061,1,9.76,0.06470865966027203,6680056728.2757435,1,0
0,2,6.981249209128003,1,0,32.45175718195024,2,12.99,0.10280919331396833,7300612866.915645,0,0
0,3,7.010554553376701,20,2,32.45175718195024,4,9.88,0.0981519920678359,7047546796.942535,0,0
1,3,6.57390256931494,0,0,27.534420041037464,5,15.23,0.13299022231983967,7604183516.216018,0,1
0,1,6.545757634932092,0,0,25.383743933638357,5,14.27,0.1193280169967879,5804663453.868556,0,1
0,1,7.1175830255917525,6,2,31.652558686044465,1,10.95,0.0710193225309618,5486118428.808189,1,0
0,2,7.0106976744124525,5,0,34.04752614226796,2,9.91,0.1072433161905317,8666835325.671038,1,0
1,3,6.844978588380248,1,2,31.085415182076854,5,5.42,0.11549142059556487,7343427609.006855,1,0
0,3,7.00924879196564,5,2,32.45175718195024,0,12.21,0.0981519920678359,7215531413.520621,0,1
0,2,7.479207827744945,8,2,34.04752614226796,2,16.64,0.03585586620429589,9781194353.895208,0,1
1,1,6.82614937157772,0,0,36.09525549589383,3,13.49,0.16000897756303825,5280985330.03343,0,1
1,2,6.974415789844103,0,2,29.519576840831487,2,10.97,0.08270392415676227,4919552965.765243,1,0
1,2,6.872509724689667,9,0,22.785548671474736,3,11.71,0.04365704998860869,9675785591.20992,1,0
0,2,6.908251791788697,5,0,32.45175718195024,3,13.36,0.11549142059556487,4668304775.861051,1,0
0,1,7.273104921632515,6,2,36.09525549589383,4,12.53,0.07701149283386494,4761395284.16352,1,0
0,2,7.017751413269222,4,2,37.2913753598156,4,6.03,0.13299022231983967,9781194353.895208,0,0
1,0,6.788769377858166,7,0,26.85110897934819,2,14.48,0.08811411083017963,6800956533.077233,0,1
1,0,7.040435357741606,8,2,28.637854045497185,0,12.87,0.06470865966027203,7692587405.676846,1,0
1,0,6.927852095779716,4,2,34.769827236859605,2,7.88,0.12980923246312995,8618500441.98422,0,1
0,3,7.06914066490818,1,0,32.45175718195024,2,16.77,0.08811411083017963,7047546796.942535,0,1
1,1,6.333515697473683,0,0,20.02777149063158,3,13.57,0.09325838270971218,4338327876.427907,0,1
1,3,6.9472821615437175,0,0,23.458810875830338,1,6.91,0.04365704998860869,7604183516.216018,1,0
0,4,6.509937922219024,5,1,28.82044977153016,1,7.74,0.15805121148235712,9675785591.20992,0,1
1,1,6.838407393032838,0,2,24.663711262149235,2,15.62,0.06470865966027203,6923448820.698049,0,1
1,1,7.07445339736518,5,2,28.325918680071606,3,9.99,0.05805938790560792,6720180533.965064,1,0
0,1,6.9079767035530315,2,0,36.09525549589383,5,11.01,0.1443598893104385,8961019394.884394,0,1
0,3,7.064091797513048,3,2,34.04752614226796,0,17.56,0.0981519920678359,7131177372.410884,1,0
0,1,6.749480857703456,8,0,34.943713001000354,4,17.58,0.16541309029516443,7692587405.676846,0,1
0,1,7.090456375778838,0,0,26.96844267927803,3,11.21,0.04365704998860869,6098985949.511718,1,0
0,2,6.887801294260933,0,0,28.576242330964142,0,13.92,0.08811411083017963,10320882426.7784,1,0
0,0,6.5859809207765805,9,0,30.9142281245841,3,6.62,0.16188598654374547,7047546796.942535,0,1
1,0,6.964054085887433,23,0,34.769827236859605,2,6.92,0.12298687408692441,7871647027.932008,0,0
1,3,6.961528424996575,9,2,17.190585143143412,3,6.99,0.018919261697151833,9519233317.453924,1,0
1,0,6.803128883333522,6,0,34.769827236859605,1,13.57,0.1538766784635744,7916883990.274253,0,1
0,2,7.373426725014744,0,2,31.37269359062835,1,14.27,0.03585586620429589,5180549991.188508,1,0
1,0,6.968387820390598,7,0,29.519576840831487,2,10.37,0.08270392415676227,7047546796.942535,0,0
1,1,6.480878606372725,1,0,25.383743933638357,5,10.91,0.12980923246312995,5314777959.689967,0,1
1,0,6.743054672553012,3,0,26.36661290035075,0,11.01,0.09325838270971218,8813029690.089045,0,0
0,1,6.740282955660769,0,0,31.085415182076854,2,11.14,0.13602852903753415,7300612866.915645,0,0
0,0,6.677459200014337,1,0,31.789846025976328,3,6.54,0.1538766784635744,7962310779.649973,0,1
0,2,6.515751149938744,0,0,30.588849147271755,4,7.51,0.17018869509490162,9161155758.147457,0,1
1,3,6.9301665182478125,0,2,28.940365322032605,0,6.17,0.08270392415676227,4397012723.863761,1,0
1,4,6.9166637517901925,3,0,31.56006688543129,0,7.14,0.1072433161905317,9467463369.774864,1,0
0,0,6.992381489878597,4,1,26.96844267927803,2,11.86,0.05805938790560792,9728385565.992563,1,0
1,2,6.996481452535783,2,0,32.45175718195024,4,6.62,0.0981519920678359,7916883990.274253,0,0
1,1,6.979377750020966,8,2,25.40965061304327,0,11.0,0.05104991517487931,3729953492.6379194,1,0
0,3,6.883492654912521,7,1,30.588849147271755,4,9.63,0.1072433161905317,8238886098.432208,0,0
1,1,7.076956641908024,6,2,29.519576840831487,2,8.51,0.06470865966027203,7006001577.959891,1,0
0,2,6.754221912248407,0,0,26.96844267927803,1,13.26,0.0981519920678359,2502377152.5914655,1,0
0,2,6.92773184089112,5,2,34.04752614226796,5,9.07,0.12647760575665437,7300612866.915645,0,0
1,2,6.756927887359987,8,0,37.83567772189275,5,8.49,0.1815258437710028,10265956616.965277,0,1
1,1,6.824293489099917,2,0,32.45175718195024,0,11.01,0.13299022231983967,10156746691.388227,1,0
1,3,6.929845846800409,8,0,36.70765527462055,3,14.22,0.1443598893104385,5626071628.567207,0,1
1,1,6.826260237150268,2,0,32.45175718195024,1,13.48,0.13299022231983967,6600335070.4096775,1,0
0,2,7.0405119641458205,11,2,38.89752099820965,3,16.77,0.13893162698045083,4576552326.247621,1,0
1,1,6.94669638101042,2,2,32.27907425521956,0,16.32,0.1072433161905317,5840873245.261159,1,0
1,1,6.866055983276311,2,0,32.45175718195024,3,12.06,0.12298687408692441,6882440301.389922,0,0
0,0,7.28928506775647,9,2,34.769827236859605,0,7.88,0.06470865966027203,9010750659.591,1,0
0,1,7.039017156193418,2,2,30.690028542631524,5,13.11,0.07701149283386494,8192309761.415138,0,0
1,1,6.882169790388293,1,2,23.879472055128485,0,7.9,0.05104991517487931,3450381977.5556474,0,1
0,3,7.171197650315124,1,2,36.09525549589383,4,17.03,0.09325838270971218,8961019394.884394,0,1
1,2,6.759984763350258,1,0,32.45175718195024,1,13.99,0.1443598893104385,9675785591.20992,0,1
1,0,7.022698097160043,9,2,38.89752099820965,2,11.27,0.1443598893104385,11054640205.922949,0,0
0,1,7.051660484084017,0,2,28.325918680071606,5,10.22,0.05805938790560792,6136528357.690783,1,0
1,0,6.8348579278304,0,0,26.96844267927803,3,9.99,0.08270392415676227,10486949595.45804,1,0
1,1,7.242042860472036,4,2,30.98792862080903,1,7.29,0.05104991517487931,3626445245.358183,1,0
1,0,6.806756422374136,2,0,32.10366786455521,2,9.88,0.13299022231983967,6024405391.234744,0,0
1,2,6.865021719209552,1,0,29.519576840831487,2,13.23,0.0981519920678359,3525053471.6752877,0,0
1,3,6.9057543914437565,6,0,34.62886306205159,2,11.83,0.13299022231983967,9623393906.459373,0,0
1,2,7.220151171083839,6,2,34.04752614226796,0,8.94,0.0710193225309618,8285655796.167485,0,0
0,2,6.999251505148674,2,0,29.437031992131704,3,8.53,0.07701149283386494,2829318400.3723564,1,0
0,2,7.297078637689957,1,0,26.96844267927803,1,14.91,0.027619554849898278,7472973842.11728,0,1
0,2,6.893586196046816,0,2,30.98792862080903,0,16.77,0.1072433161905317,7781740574.586063,1,0
1,2,7.038740930973531,0,0,26.96844267927803,1,12.16,0.05104991517487931,7692587405.676846,1,0
1,1,7.57072035605473,18,2,37.84933336854038,0,14.96,0.04365704998860869,8570362990.916106,1,0
0,1,7.229172864726351,3,2,32.78932951737432,4,15.62,0.06470865966027203,5016271787.090802,1,0
1,3,7.121560527053129,8,2,38.89752099820965,2,10.99,0.12298687408692441,8332619361.662185,1,0
1,0,7.064878818062294,13,2,28.325918680071606,2,7.49,0.05805938790560792,7257980966.665668,0,0
1,2,6.591757930258764,5,0,30.710149373757428,0,8.06,0.16000897756303825,4251377352.59881,0,1
0,3,7.034257175548803,2,2,35.450705249557494,5,14.89,0.11549142059556487,8813029690.089045,0,1
0,1,7.093697174023195,4,2,28.325918680071606,0,12.98,0.05805938790560792,7300612866.915645,1,0
1,3,6.959346603037849,2,2,38.89752099820965,1,13.99,0.156008566877461,8570362990.916106,1,0
0,2,7.060212705439486,2,0,28.576242330964142,1,7.88,0.05805938790560792,7006001577.959891,0,0
1,3,6.731163247971522,8,0,31.194522452558715,1,17.85,0.13893162698045083,8427130126.877307,0,1
1,1,6.835813013863448,2,0,29.3400734571455,0,7.73,0.10280919331396833,9467463369.774864,1,0
1,0,6.48997820163383,4,0,22.30412488108157,3,13.47,0.09325838270971218,9467463369.774864,0,1
1,3,6.775246845392828,8,0,23.67174235073625,1,13.35,0.06470865966027203,6365342784.17936,1,0
0,1,7.405122434692973,16,2,27.805427795109942,4,7.9,0.018919261697151833,8474678343.462059,1,0
0,1,6.88444366859876,4,2,25.723221701404185,4,6.76,0.06470865966027203,8379777302.514088,0,0
1,1,7.089609108125166,9,0,32.45175718195024,3,7.9,0.08270392415676227,8715368153.463764,0,0
1,2,7.414960707736179,0,2,40.882380547883685,5,14.22,0.07701149283386494,6882440301.389922,1,0
0,2,6.945131275177849,6,2,26.96844267927803,1,10.05,0.06470865966027203,8192309761.415138,1,0
1,1,7.049559217073083,0,2,29.519576840831487,5,7.88,0.0710193225309618,8570362990.916106,1,0
0,1,7.061017622057879,3,0,41.204390136164214,0,17.49,0.15165092065192995,5804663453.868556,0,1
1,2,6.519529731719137,2,0,20.95620288960928,0,15.05,0.07701149283386494,6024405391.234744,0,1
0,2,7.090042691737234,8,0,36.09525549589383,4,8.88,0.1072433161905317,6098985949.511718,0,1
0,3,6.923630212662218,15,0,23.01607139381309,0,9.72,0.04365704998860869,4486125703.735497,1,0
1,1,7.120038183660603,2,0,35.71263278806241,3,7.66,0.10280919331396833,8522422461.534422,0,0
0,1,6.813492752792461,0,2,28.82044977153016,1,7.51,0.10280919331396833,2765767872.985173,1,0
0,0,6.566597481190891,0,0,23.458810875830338,2,13.99,0.09325838270971218,9781194353.895208,0,1
0,1,6.798799017851058,3,0,17.190585143143412,5,10.9,0.018919261697151833,8764099437.404308,1,0
0,0,6.9920005387351125,7,2,34.7607152836407,0,7.88,0.1193280169967879,7871647027.932008,0,0
1,1,6.931139234909138,2,2,25.888331885173518,5,12.69,0.05805938790560792,8099735144.155027,1,0
1,3,7.069202559618209,6,2,22.0522563643385,5,17.04,0.027619554849898278,2850737217.8098664,0,1
0,0,6.808771383126336,5,0,28.325918680071606,2,15.15,0.0981519920678359,7737070080.09842,0,0
1,3,6.747508649116476,0,0,28.325918680071606,3,5.99,0.11146683302930122,3575486526.9195576,1,0
1,1,6.707067941297123,6,0,29.519576840831487,1,11.01,0.12980923246312995,4338327876.427907,1,0
0,1,7.17479898102969,3,2,34.4142162873836,4,19.03,0.08270392415676227,3280652958.4079795,1,0
0,2,7.434053140164838,21,2,36.70765527462055,3,13.47,0.05104991517487931,7604183516.216018,1,0
0,3,7.3558754883805895,12,2,30.588849147271755,5,11.49,0.03585586620429589,6098985949.511718,0,0
1,1,6.987447556426914,8,2,33.66892762115928,0,7.14,0.11146683302930122,7006001577.959891,1,0
1,2,6.803046825602944,6,0,29.519576840831487,3,8.14,0.11146683302930122,9262440410.308636,0,0
1,3,7.060047239089256,4,2,28.325918680071606,2,7.14,0.05805938790560792,8053735852.614528,1,0
1,2,6.958700808849849,10,2,20.656166255498785,3,11.49,0.027619554849898278,7916883990.274253,1,0
0,2,7.064857911316433,5,0,32.45175718195024,2,13.48,0.08811411083017963,9415899625.280046,1,0
1,0,7.096526787644968,3,2,34.04752614226796,2,6.54,0.09325838270971218,6841609701.8843565,1,0
0,2,7.028306477913973,2,2,33.59169898527622,0,13.79,0.10280919331396833,9211696280.715668,1,0
1,3,6.846999546928799,15,2,22.0522563643385,2,10.37,0.04365704998860869,4730215684.568149,1,0
0,2,7.112485711222668,3,2,23.458810875830338,0,5.99,0.027619554849898278,4367598218.666978,1,0
0,1,6.979892641261729,1,0,41.204390136164214,0,13.22,0.16541309029516443,7089271897.785094,0,1
1,1,6.772131670482982,4,0,25.383743933638357,5,9.99,0.07701149283386494,5732736715.296214,0,0
1,1,7.343359738158415,5,0,28.325918680071606,0,15.95,0.027619554849898278,5016271787.090802,0,1
0,3,7.0355497553483595,15,0,23.458810875830338,5,7.74,0.03585586620429589,9519233317.453924,1,0
0,2,7.102362126463843,0,0,28.325918680071606,2,9.99,0.05104991517487931,7472973842.11728,1,0
0,3,7.112337742519779,1,2,32.45175718195024,2,5.79,0.07701149283386494,6923448820.698049,0,0
0,1,7.239254355374923,6,1,28.325918680071606,2,7.29,0.03585586620429589,4194122957.8222847,1,0
1,1,7.0357921184531,25,0,32.45175718195024,1,11.01,0.09325838270971218,7516524910.169902,1,0
1,1,7.064770088293204,21,2,36.09525549589383,0,12.1,0.11549142059556487,10156746691.388227,0,0
0,2,6.967798633728638,4,0,29.291823277911707,1,9.91,0.08270392415676227,7781740574.586063,0,0
1,2,6.864594934120751,0,2,30.067887089570064,2,7.51,0.10280919331396833,8764099437.404308,1,0
1,0,6.976638156475243,5,2,30.588849147271755,0,8.63,0.08811411083017963,6923448820.698049,0,0
1,3,7.06563473798726,3,1,34.04752614226796,2,12.53,0.0981519920678359,3600899962.6594,1,0
0,1,6.616020533983429,0,0,25.383743933638357,5,11.86,0.1072433161905317,6098985949.511718,0,0
1,0,6.915845040098458,8,0,30.588849147271755,0,11.01,0.0981519920678359,8145926278.631867,0,0
0,3,6.946714328281139,0,0,30.588849147271755,0,10.62,0.09325838270971218,7257980966.665668,0,0
1,3,6.8394347662762485,0,0,26.209914883111818,3,11.03,0.07701149283386494,3401248036.388702,1,0
0,4,7.41815180602613,7,2,28.325918680071606,2,11.83,0.018919261697151833,3703876497.1763544,0,0
1,2,7.013023292894319,1,0,38.89752099820965,3,11.01,0.1443598893104385,5314777959.689967,0,1
0,3,6.942627542325998,1,0,22.30412488108157,2,14.27,0.03585586620429589,9262440410.308636,1,0
1,0,7.365746869092777,1,2,25.120491493062257,1,6.17,0.018919261697151833,10102461519.017698,0,0
0,2,7.014602015937385,0,2,27.396020605457515,0,11.01,0.05805938790560792,3677933079.8279486,1,0
0,3,6.8898538797808575,3,0,36.70765527462055,5,8.9,0.1538766784635744,8238886098.432208,0,1
1,0,6.710717239299818,0,0,32.36575005745817,1,11.71,0.15165092065192995,9940878835.449945,0,1
0,3,6.855561976622149,0,0,27.67357785628875,4,6.03,0.08811411083017963,8145926278.631867,0,1
1,3,6.740337513322659,8,0,25.383743933638357,1,10.59,0.08270392415676227,8666835325.671038,1,0
0,2,7.304920309208124,6,2,30.588849147271755,3,6.99,0.04365704998860869,5732736715.296214,0,0
0,3,7.030525119807816,9,0,27.534420041037464,0,7.66,0.05805938790560792,10211244881.360977,1,0
0,1,7.1130805063323645,9,0,34.4142162873836,2,11.71,0.09325838270971218,8522422461.534422,1,0
0,0,7.140850454211462,8,2,30.705122731174818,1,9.68,0.06470865966027203,8522422461.534422,0,0
1,0,7.010337285441359,0,0,32.45175718195024,2,7.14,0.0981519920678359,9313388665.054804,1,0
1,2,7.201700252549418,4,0,40.773347461972534,1,16.69,0.1193280169967879,10156746691.388227,1,0
0,3,7.17183916414853,5,2,26.96844267927803,3,7.88,0.03585586620429589,7560261302.168223,1,0
1,3,7.112312472752166,17,2,32.45175718195024,4,10.85,0.07701149283386494,5768618101.613169,1,0
1,1,7.2148923080282374,4,2,34.769827236859605,0,8.94,0.07701149283386494,8961019394.884394,0,0
0,2,6.861769321307295,3,2,26.672335268705126,4,12.42,0.07701149283386494,8474678343.462059,0,0
1,3,6.939017153623867,4,2,38.89752099820965,1,10.0,0.15805121148235712,9313388665.054804,1,0
0,3,6.932102896504899,36,0,27.670868358619714,1,10.62,0.0710193225309618,9364541563.634565,0,1
1,3,6.817206502101904,12,0,26.96844267927803,3,14.99,0.08811411083017963,9467463369.774864,0,0
1,1,6.981222239901675,2,0,26.96844267927803,4,10.39,0.05805938790560792,4397012723.863761,1,0
1,1,7.060873730575987,1,2,36.09525549589383,3,11.58,0.11549142059556487,6136528357.690783,1,0
1,2,7.246122480248722,7,0,40.882380547883685,4,12.53,0.11146683302930122,3943430504.433568,1,0
0,1,7.205842656297218,7,2,40.773347461972534,5,11.01,0.1193280169967879,5950493994.822028,1,0
0,2,6.967095859485571,19,0,26.209914883111818,2,6.03,0.05805938790560792,11054640205.922949,0,0
0,2,6.746813075529901,1,2,28.325918680071606,2,15.62,0.11146683302930122,8099735144.155027,0,1
1,0,6.388378648237368,10,0,21.244953348109142,2,6.76,0.0981519920678359,9994528117.707037,0,1
1,2,6.963400276266336,1,0,26.96844267927803,1,7.74,0.06470865966027203,7916883990.274253,1,0
1,1,6.948789710046115,3,0,34.04752614226796,1,12.73,0.12298687408692441,6250169840.097675,1,0
0,2,6.689032542497447,0,2,28.940365322032605,0,11.38,0.12647760575665437,5016271787.090802,0,0
